transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,year,month,day,day_of_week,quarter,is_weekend,hour,time_period,season,price_tier,total_amount,avg_order_value,total_quantity_sold,store_total_sales,store_avg_sale,store_transaction_count,transaction_size_category,sales_performance,CustomerCluster,PredictedSales,SalesError,SalesPerformance
12386,2023-01-22,1900-01-01 13:52:32,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,22,6,1,1,13,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
12398,2023-01-22,1900-01-01 14:26:37,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,22,6,1,1,14,Afternoon,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
12400,2023-01-22,1900-01-01 14:40:23,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,22,6,1,1,14,Afternoon,Winter,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
12407,2023-01-22,1900-01-01 14:55:40,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,22,6,1,1,14,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
12439,2023-01-22,1900-01-01 16:07:37,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,1,22,6,1,1,16,Afternoon,Winter,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12441,2023-01-22,1900-01-01 16:09:36,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,1,22,6,1,1,16,Afternoon,Winter,Standard,11.25,11.25,4395,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
12469,2023-01-22,1900-01-01 17:02:30,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,22,6,1,1,17,Afternoon,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
12492,2023-01-22,1900-01-01 17:29:59,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,1,22,6,1,1,17,Afternoon,Winter,Standard,9.3,9.3,4404,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
12500,2023-01-22,1900-01-01 17:48:55,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,22,6,1,1,17,Afternoon,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
12504,2023-01-22,1900-01-01 17:58:02,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,22,6,1,1,17,Afternoon,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
12505,2023-01-22,1900-01-01 17:58:07,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,22,6,1,1,17,Afternoon,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
12511,2023-01-22,1900-01-01 18:11:49,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,22,6,1,1,18,Afternoon,Winter,Premium,12.75,12.75,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
12535,2023-01-22,1900-01-01 19:13:14,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,22,6,1,1,19,Evening,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
12549,2023-01-23,1900-01-01 06:28:13,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,23,0,1,0,6,Early Morning,Winter,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
12553,2023-01-23,1900-01-01 06:33:54,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,1,23,0,1,0,6,Early Morning,Winter,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12559,2023-01-23,1900-01-01 06:48:37,3,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,1,23,0,1,0,6,Early Morning,Winter,Standard,9.0,9.0,4165,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12581,2023-01-23,1900-01-01 07:23:01,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,1,23,0,1,0,7,Morning,Winter,Standard,9.0,9.0,4220,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12586,2023-01-23,1900-01-01 07:25:53,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,23,0,1,0,7,Morning,Winter,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
12629,2023-01-23,1900-01-01 08:07:59,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,1,23,0,1,0,8,Morning,Winter,Standard,10.5,10.5,4227,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
12636,2023-01-23,1900-01-01 08:11:45,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,8,Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
12656,2023-01-23,1900-01-01 08:29:04,3,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,1,23,0,1,0,8,Morning,Winter,Standard,9.0,9.0,4165,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12676,2023-01-23,1900-01-01 08:52:30,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2023,1,23,0,1,0,8,Morning,Winter,Standard,7.949999999999999,7.949999999999999,2540,207261.64,4.476009934132383,46305,Small Order,Medium,1,7.950000000000012,-1.2434497875801753e-14,Slightly Under
12678,2023-01-23,1900-01-01 08:54:46,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,1,23,0,1,0,8,Morning,Winter,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12691,2023-01-23,1900-01-01 09:06:18,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,23,0,1,0,9,Morning,Winter,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
12704,2023-01-23,1900-01-01 09:15:29,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,1,23,0,1,0,9,Morning,Winter,Standard,10.5,10.5,4317,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
12716,2023-01-23,1900-01-01 09:24:50,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,23,0,1,0,9,Morning,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
12717,2023-01-23,1900-01-01 09:25:29,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,1,23,0,1,0,9,Morning,Winter,Standard,9.0,9.0,4195,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12750,2023-01-23,1900-01-01 09:53:12,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,1,23,0,1,0,9,Morning,Winter,Standard,11.25,11.25,4329,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
12752,2023-01-23,1900-01-01 09:55:17,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,1,23,0,1,0,9,Morning,Winter,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12762,2023-01-23,1900-01-01 10:03:55,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,1,23,0,1,0,10,Morning,Winter,Standard,9.0,9.0,3262,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12810,2023-01-23,1900-01-01 10:54:55,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,1,23,0,1,0,10,Morning,Winter,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12811,2023-01-23,1900-01-01 10:58:24,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,1,23,0,1,0,10,Morning,Winter,Standard,7.649999999999999,7.649999999999999,4171,207261.64,4.476009934132383,46305,Small Order,Medium,3,7.649999999999986,1.2434497875801753e-14,Slightly Over
12817,2023-01-23,1900-01-01 11:01:41,3,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,1,23,0,1,0,11,Morning,Winter,Standard,9.0,9.0,3997,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12823,2023-01-23,1900-01-01 11:08:03,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,23,0,1,0,11,Morning,Winter,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
12836,2023-01-23,1900-01-01 11:21:16,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,11,Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
12843,2023-01-23,1900-01-01 11:27:05,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,11,Morning,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
12846,2023-01-23,1900-01-01 11:33:39,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,1,23,0,1,0,11,Morning,Winter,Standard,11.25,11.25,4266,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
12869,2023-01-23,1900-01-01 12:09:40,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,12,Morning,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
12879,2023-01-23,1900-01-01 12:26:47,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,12,Morning,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
12892,2023-01-23,1900-01-01 12:54:52,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,12,Morning,Winter,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12893,2023-01-23,1900-01-01 12:59:19,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,23,0,1,0,12,Morning,Winter,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
12896,2023-01-23,1900-01-01 13:03:41,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,1,23,0,1,0,13,Afternoon,Winter,Standard,9.0,9.0,3262,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12897,2023-01-23,1900-01-01 13:06:09,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,23,0,1,0,13,Afternoon,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
12910,2023-01-23,1900-01-01 13:33:55,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,13,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
12911,2023-01-23,1900-01-01 13:35:04,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,1,23,0,1,0,13,Afternoon,Winter,Standard,10.5,10.5,4227,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
12918,2023-01-23,1900-01-01 13:49:59,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,23,0,1,0,13,Afternoon,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
12935,2023-01-23,1900-01-01 14:13:45,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,1,23,0,1,0,14,Afternoon,Winter,Standard,9.0,9.0,4393,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
12983,2023-01-23,1900-01-01 15:34:05,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,1,23,0,1,0,15,Afternoon,Winter,Standard,11.25,11.25,4602,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
13001,2023-01-23,1900-01-01 16:09:11,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,23,0,1,0,16,Afternoon,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
13016,2023-01-23,1900-01-01 16:27:18,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,1,23,0,1,0,16,Afternoon,Winter,Standard,10.5,10.5,4317,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
13038,2023-01-23,1900-01-01 17:08:34,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,1,23,0,1,0,17,Afternoon,Winter,Standard,11.25,11.25,4395,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
13046,2023-01-23,1900-01-01 17:19:38,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,23,0,1,0,17,Afternoon,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
13058,2023-01-23,1900-01-01 17:36:32,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,23,0,1,0,17,Afternoon,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
13069,2023-01-23,1900-01-01 17:52:11,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,23,0,1,0,17,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
13083,2023-01-23,1900-01-01 18:01:59,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,1,23,0,1,0,18,Afternoon,Winter,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13086,2023-01-23,1900-01-01 18:05:53,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,23,0,1,0,18,Afternoon,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
13106,2023-01-23,1900-01-01 18:41:33,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,23,0,1,0,18,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
13130,2023-01-23,1900-01-01 19:51:40,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,23,0,1,0,19,Evening,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
13132,2023-01-23,1900-01-01 19:52:49,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,23,0,1,0,19,Evening,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
13144,2023-01-24,1900-01-01 06:26:54,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,24,1,1,0,6,Early Morning,Winter,Premium,14.25,14.25,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,14.25,0.0,Slightly Under
13154,2023-01-24,1900-01-01 06:39:47,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,1,24,1,1,0,6,Early Morning,Winter,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13161,2023-01-24,1900-01-01 06:54:01,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,24,1,1,0,6,Early Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
13164,2023-01-24,1900-01-01 06:55:58,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,24,1,1,0,6,Early Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
13175,2023-01-24,1900-01-01 07:03:16,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,1,24,1,1,0,7,Morning,Winter,Standard,9.0,9.0,4393,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13177,2023-01-24,1900-01-01 07:04:45,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,1,24,1,1,0,7,Morning,Winter,Standard,9.3,9.3,4404,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
13180,2023-01-24,1900-01-01 07:05:57,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,24,1,1,0,7,Morning,Winter,Standard,12.0,12.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.0,0.0,Slightly Under
13194,2023-01-24,1900-01-01 07:21:19,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,1,24,1,1,0,7,Morning,Winter,Standard,7.649999999999999,7.649999999999999,4171,207261.64,4.476009934132383,46305,Small Order,Medium,3,7.649999999999986,1.2434497875801753e-14,Slightly Over
13205,2023-01-24,1900-01-01 07:30:37,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,24,1,1,0,7,Morning,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
13207,2023-01-24,1900-01-01 07:34:44,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,24,1,1,0,7,Morning,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
13208,2023-01-24,1900-01-01 07:35:01,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,24,1,1,0,7,Morning,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
13223,2023-01-24,1900-01-01 07:52:20,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,1,24,1,1,0,7,Morning,Winter,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
13243,2023-01-24,1900-01-01 08:14:25,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,1,24,1,1,0,8,Morning,Winter,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13250,2023-01-24,1900-01-01 08:22:50,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,1,24,1,1,0,8,Morning,Winter,Standard,9.0,9.0,4393,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13284,2023-01-24,1900-01-01 08:54:37,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,24,1,1,0,8,Morning,Winter,Standard,12.0,12.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.0,0.0,Slightly Under
13291,2023-01-24,1900-01-01 09:02:09,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,1,24,1,1,0,9,Morning,Winter,Standard,9.0,9.0,4195,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13309,2023-01-24,1900-01-01 09:16:51,3,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,24,1,1,0,9,Morning,Winter,Premium,12.75,12.75,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
13312,2023-01-24,1900-01-01 09:19:12,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,24,1,1,0,9,Morning,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
13317,2023-01-24,1900-01-01 09:28:05,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,24,1,1,0,9,Morning,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
13372,2023-01-24,1900-01-01 10:20:07,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,1,24,1,1,0,10,Morning,Winter,Standard,11.25,11.25,4329,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
13384,2023-01-24,1900-01-01 10:26:57,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,24,1,1,0,10,Morning,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
13385,2023-01-24,1900-01-01 10:27:08,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,1,24,1,1,0,10,Morning,Winter,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13407,2023-01-24,1900-01-01 10:50:58,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,24,1,1,0,10,Morning,Winter,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
13413,2023-01-24,1900-01-01 10:52:13,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,1,24,1,1,0,10,Morning,Winter,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13414,2023-01-24,1900-01-01 10:54:53,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,1,24,1,1,0,10,Morning,Winter,Standard,11.25,11.25,4602,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
13427,2023-01-24,1900-01-01 11:12:37,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,1,24,1,1,0,11,Morning,Winter,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13449,2023-01-24,1900-01-01 11:39:06,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,24,1,1,0,11,Morning,Winter,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13457,2023-01-24,1900-01-01 11:44:52,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,1,24,1,1,0,11,Morning,Winter,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
13466,2023-01-24,1900-01-01 12:05:47,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,24,1,1,0,12,Morning,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
13502,2023-01-24,1900-01-01 13:08:13,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,24,1,1,0,13,Afternoon,Winter,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
13504,2023-01-24,1900-01-01 13:09:16,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2023,1,24,1,1,0,13,Afternoon,Winter,Standard,7.949999999999999,7.949999999999999,2540,207261.64,4.476009934132383,46305,Small Order,Medium,1,7.950000000000012,-1.2434497875801753e-14,Slightly Under
13507,2023-01-24,1900-01-01 13:13:02,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,24,1,1,0,13,Afternoon,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
13516,2023-01-24,1900-01-01 13:20:31,3,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,1,24,1,1,0,13,Afternoon,Winter,Standard,9.0,9.0,4174,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
